latitude,longitude,rsrp [dBm],rsrq,rssnr,cqi,weight,Unnamed: 7
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
-3.0359305,-59.9947477,-103,-10,0,8,,
