"deviceId","date","time","locationStatus","latitude","longitude","mobileStatus","netType","roaming","downstreamBandwidth","upstreamBandwidth","rx","tx","asuLevel","cqi","dbm","level","rsrp","rsrq","rssi","rssnr","earfcn","band","frequency","ci","pci","tag","downlink","uplink","networkOperator","chipOperator","mcc","mnc","bluetoothStatus"
"2c6c0aff073fbdf8","03/12/2022","14:44:26","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","791 B","297 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:27","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:28","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:29","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:30","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","183 B","183 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:31","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","71 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:32","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","136 B","176 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:33","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:34","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","320 B","171 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:35","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:36","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:37","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:38","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:39","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","0 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:40","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","0 B","168 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:41","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","260 B","276 B","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:42","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","3 KB","3 KB","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:43","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","8 KB","2 KB","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
"2c6c0aff073fbdf8","03/12/2022","14:44:44","1","-3.135113616666666","-58.437531099999994","1","3G","-1","13000","3400","7 KB","2 KB","0","-1","-120","0","-1","-1","-1","-3.0","10812","1","2100 MHz","-1","-1","-1","2162.4","1972.4","VIVO","Vivo","724","11","0"
