"deviceId","date","time","level","health","connectionStatus","chargingStatus","temperature","current","voltage","power","capacity","presence"
"70ca26565b6202ab","08/02/2023","12:25:21","96","2","2","2","32.0","-0.289615","4.371","-1.265907165","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:22","96","2","2","2","32.0","-0.44953","4.371","-1.96489563","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:23","96","2","2","2","32.0","-0.281681","4.371","-1.231227651","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:24","96","2","2","2","32.0","-0.092164","4.371","-0.402848844","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:25","96","2","2","2","32.0","-0.275882","4.371","-1.205880222","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:26","96","2","2","2","32.0","-0.042114","4.371","-0.184080294","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:27","96","2","2","2","32.0","-0.058594","4.371","-0.256114374","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:28","96","2","2","2","32.0","-0.014953","4.371","-0.065359563","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:29","96","2","2","2","32.0","-0.014038","4.371","-0.061360098","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:30","96","2","2","2","32.0","-0.00946","4.371","-0.04134966","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:31","96","2","2","2","32.0","-0.030212","4.371","-0.132056652","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:32","96","2","2","2","32.0","-0.015259","4.371","-0.066697089","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:33","96","2","2","2","32.0","-0.139467","4.371","-0.609610257","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:34","96","2","2","2","32.0","-0.057068","4.371","-0.249444228","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:35","96","2","2","2","32.0","-0.064087","4.371","-0.280124277","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:36","96","2","2","2","32.0","-0.273746","4.371","-1.196543766","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:37","96","2","2","2","32.0","-0.171511","4.371","-0.749674581","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:38","96","2","2","2","32.0","-0.061341","4.371","-0.268121511","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:39","96","2","2","2","32.0","-0.033569","4.371","-0.146730099","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:40","96","2","2","2","32.0","-0.05951","4.371","-0.26011821","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:41","96","2","2","2","32.0","-0.032959","4.371","-0.144063789","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:42","96","2","2","2","32.0","-0.116273","4.371","-0.508229283","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:43","96","2","2","2","32.0","-0.135499","4.371","-0.592266129","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:44","96","2","2","2","32.0","0.015869","4.371","0.069363399","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:45","96","2","2","2","32.0","0.00885","4.371","0.03868335","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:46","96","2","2","2","32.0","0.04242","4.371","0.18541782","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:47","96","2","2","2","32.0","-0.105897","4.371","-0.462875787","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:48","96","2","2","2","32.0","-3.05E-4","4.371","-0.001333155","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:49","96","2","2","2","32.0","-0.088807","4.371","-0.388175397","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:50","96","2","2","2","32.0","-0.028992","4.371","-0.126724032","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:51","96","2","2","2","32.0","-0.003662","4.371","-0.016006602","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:52","96","2","2","2","32.0","-0.018921","4.371","-0.082703691","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:53","96","2","2","2","32.0","-0.065918","4.371","-0.288127578","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:54","96","2","2","2","32.0","-0.101319","4.371","-0.442865349","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:55","96","2","2","2","32.0","-3.05E-4","4.371","-0.001333155","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:56","96","2","2","2","32.0","-0.036926","4.371","-0.161403546","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:57","96","2","2","2","32.0","-0.053101","4.371","-0.232104471","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:58","96","2","2","2","32.0","-0.011291","4.371","-0.049352961","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:25:59","96","2","2","2","32.0","-0.010681","4.371","-0.046686651","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:00","96","2","2","2","32.0","-0.032959","4.371","-0.144063789","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:01","96","2","2","2","32.0","-0.04242","4.371","-0.18541782","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:02","96","2","2","2","32.0","-0.075684","4.371","-0.330814764","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:03","96","2","2","2","32.0","-0.038757","4.371","-0.169406847","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:04","96","2","2","2","32.0","-0.015564","4.371","-0.068030244","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:05","96","2","2","2","32.0","0.030823","4.371","0.134727333","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:06","96","2","2","2","32.0","-0.035095","4.371","-0.153400245","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:07","96","2","2","2","32.0","0.092774","4.371","0.405515154","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:08","96","2","2","2","32.0","-0.044556","4.371","-0.194754276","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:09","96","2","2","2","32.0","-0.038452","4.371","-0.168073692","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:10","96","2","2","2","32.0","0.052185","4.371","0.228100635","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:11","96","2","2","2","32.0","0.105287","4.371","0.460209477","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:12","96","2","2","2","32.0","0.082398","4.371","0.360161658","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:13","96","2","2","2","32.0","0.048523","4.371","0.212094033","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:14","96","2","2","2","32.0","0.054322","4.371","0.237441462","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:15","96","2","2","2","32.0","0.075684","4.371","0.330814764","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:16","96","2","2","2","32.0","0.029602","4.371","0.129390342","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:17","96","2","2","2","32.0","0.075379","4.371","0.329481609","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:18","96","2","2","2","32.0","-0.023193","4.371","-0.101376603","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:19","96","2","2","2","32.0","0.069581","4.371","0.304138551","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:20","96","2","2","2","32.0","0.088197","4.371","0.385509087","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:21","96","2","2","2","32.0","0.105897","4.371","0.462875787","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:22","96","2","2","2","32.0","0.013733","4.371","0.060026943","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:23","96","2","2","2","32.0","-0.064698","4.371","-0.282794958","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:24","96","2","2","2","32.0","-0.092469","4.371","-0.404181999","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:25","96","2","2","2","32.0","-0.024414","4.371","-0.106713594","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:26","96","2","2","2","32.0","-0.131532","4.371","-0.574926372","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:27","96","2","2","2","32.0","0.002746","4.371","0.012002766","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:28","96","2","2","2","32.0","-0.0177","4.371","-0.0773667","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:29","96","2","2","2","32.0","-0.04364","4.371","-0.19075044","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:30","96","2","2","2","32.0","-0.018615","4.371","-0.081366165","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:31","96","2","2","2","32.0","0.013122","4.371","0.057356262","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:32","96","2","2","2","32.0","-0.0354","4.371","-0.1547334","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:33","96","2","2","2","32.0","-0.11139","4.371","-0.48688569","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:34","96","2","2","2","32.0","-0.420232","4.371","-1.836834072","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:35","96","2","2","2","32.0","-1.355914","4.371","-5.926700094","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:36","96","2","2","2","32.0","-1.157852","4.371","-5.060971092","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:37","96","2","2","2","32.0","-0.313114","4.371","-1.368621294","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:38","96","2","2","2","32.0","-0.287174","4.371","-1.255237554","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:39","96","2","2","2","32.0","-0.384221","4.371","-1.679429991","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:40","96","2","2","2","32.0","-0.790416","4.371","-3.454908336","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:41","96","2","2","2","32.0","-0.152895","4.371","-0.668304045","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:42","96","2","2","2","32.0","-0.363164","4.371","-1.587389844","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:43","96","2","2","2","32.0","-0.300907","4.371","-1.315264497","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:44","96","2","2","2","32.0","-0.530402","4.352","-2.308309504","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:45","96","2","2","2","32.0","-0.297245","4.352","-1.29361024","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:46","96","2","2","2","32.0","-0.307316","4.352","-1.337439232","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:47","96","2","2","2","32.0","-0.13611","4.352","-0.59235072","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:48","96","2","2","2","32.0","-0.512702","4.352","-2.231279104","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:49","96","2","2","2","32.0","-0.332951","4.352","-1.449002752","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:50","96","2","2","2","32.0","-0.26337","4.352","-1.14618624","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:51","96","2","2","2","32.0","-0.25452","4.352","-1.10767104","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:52","96","2","2","2","32.0","-0.056458","4.352","-0.245705216","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:53","96","2","2","2","32.0","-0.219424","4.352","-0.954933248","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:54","96","2","2","2","32.0","-0.240787","4.352","-1.047905024","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:55","96","2","2","2","32.0","-0.214236","4.352","-0.932355072","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:56","96","2","2","2","32.0","-0.382695","4.352","-1.66548864","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:57","96","2","2","2","32.0","-0.389409","4.352","-1.694707968","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:58","96","2","2","2","32.0","-0.545356","4.352","-2.373389312","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:26:59","96","2","2","2","32.0","-0.270084","4.352","-1.175405568","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:00","96","2","2","2","32.0","-0.554512","4.352","-2.413236224","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:01","96","2","2","2","32.0","-0.341191","4.352","-1.484863232","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:02","96","2","2","2","32.0","-0.314335","4.352","-1.36798592","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:03","96","2","2","2","32.0","-1.474019","4.352","-6.414930688","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:04","96","2","2","2","32.0","-0.625313","4.352","-2.721362176","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:05","96","2","2","2","32.0","-0.357365","4.352","-1.55525248","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:06","96","2","2","2","32.0","-0.396734","4.352","-1.726586368","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:07","96","2","2","2","32.0","-0.394597","4.352","-1.717286144","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:08","96","2","2","2","32.0","-0.187685","4.352","-0.81680512","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:09","96","2","2","2","32.0","-0.344853","4.352","-1.500800256","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:10","96","2","2","2","32.0","-0.194094","4.352","-0.844697088","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:11","96","2","2","2","33.0","-0.143434","4.357","-0.624941938","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:12","96","2","2","2","33.0","-0.768443","4.357","-3.348106151","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:13","96","2","2","2","33.0","-0.455938","4.357","-1.986521866","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:14","96","2","2","2","33.0","-0.244754","4.357","-1.066393178","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:15","96","2","2","2","33.0","-0.2298","4.357","-1.0012386","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:16","96","2","2","2","33.0","-0.64576","4.357","-2.81357632","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:17","96","2","2","2","33.0","-0.154421","4.357","-0.672812297","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:18","96","2","2","2","33.0","-0.157472","4.357","-0.686105504","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:19","96","2","2","2","33.0","-0.211184","4.357","-0.920128688","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:20","96","2","2","2","33.0","-0.314335","4.357","-1.369557595","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:21","96","2","2","2","33.0","-0.1709","4.357","-0.7446113","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:22","96","2","2","2","33.0","-0.330815","4.357","-1.441360955","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:23","96","2","2","2","33.0","-1.065688","4.357","-4.643202616","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:24","96","2","2","2","33.0","-0.24628","4.357","-1.07304196","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:25","96","2","2","2","33.0","-0.106202","4.357","-0.462722114","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:26","96","2","2","2","33.0","-0.258487","4.357","-1.126227859","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:27","96","2","2","2","33.0","-0.261844","4.357","-1.140854308","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:28","96","2","2","2","33.0","-0.326542","4.357","-1.422743494","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:29","96","2","2","2","33.0","-0.45899","4.357","-1.99981943","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:30","96","2","2","2","33.0","-0.257266","4.357","-1.120907962","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:31","96","2","2","2","33.0","-0.304569","4.357","-1.327007133","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:32","96","2","2","2","33.0","-0.185854","4.357","-0.809765878","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:33","96","2","2","2","33.0","-0.503852","4.357","-2.195283164","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:34","96","2","2","2","33.0","-0.490424","4.357","-2.136777368","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:35","96","2","2","2","33.0","-2.24765","4.357","-9.79301105","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:36","96","2","2","2","33.0","-0.295109","4.357","-1.285789913","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:37","96","2","2","2","33.0","-0.436407","4.357","-1.901425299","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:38","96","2","2","2","33.0","-0.307621","4.357","-1.340304697","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:39","96","2","2","2","33.0","-0.187075","4.357","-0.815085775","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:40","96","2","2","2","33.0","-0.209353","4.357","-0.912151021","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:41","96","2","2","2","33.0","-0.245364","4.357","-1.069050948","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:42","96","2","2","2","33.0","-0.509955","4.357","-2.221873935","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:43","96","2","2","2","33.0","-0.214236","4.357","-0.933426252","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:44","96","2","2","2","33.0","-0.181276","4.351","-0.788731876","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:45","96","2","2","2","33.0","-0.129396","4.351","-0.563001996","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:46","96","2","2","2","33.0","-0.115663","4.351","-0.503249713","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:47","96","2","2","2","33.0","-0.085755","4.351","-0.373120005","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:48","96","2","2","2","33.0","-0.143129","4.351","-0.622754279","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:49","96","2","2","2","33.0","-0.132753","4.351","-0.577608303","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:50","96","2","2","2","33.0","-0.092774","4.351","-0.403659674","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:51","96","2","2","2","33.0","-0.048828","4.351","-0.212450628","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:52","96","2","2","2","33.0","-0.095216","4.351","-0.414284816","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:53","96","2","2","2","33.0","-0.189516","4.351","-0.824584116","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:54","96","2","2","2","33.0","-0.113832","4.351","-0.495283032","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:55","96","2","2","2","33.0","-0.084534","4.351","-0.367807434","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:56","96","2","2","2","33.0","-0.072938","4.351","-0.317353238","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:57","96","2","2","2","33.0","-0.040894","4.351","-0.177929794","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:58","96","2","2","2","33.0","-0.061646","4.351","-0.268221746","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:27:59","96","2","2","2","33.0","-0.081483","4.351","-0.354532533","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:00","96","2","2","2","33.0","-0.045166","4.351","-0.196517266","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:01","96","2","2","2","33.0","-0.166323","4.351","-0.723671373","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:02","96","2","2","2","33.0","-0.124513","4.351","-0.541756063","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:03","96","2","2","2","33.0","-0.057068","4.351","-0.248302868","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:04","96","2","2","2","33.0","-0.062867","4.351","-0.273534317","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:05","96","2","2","2","33.0","-0.059204","4.351","-0.257596604","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:06","96","2","2","2","33.0","-0.054016","4.351","-0.235023616","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:07","96","2","2","2","33.0","-0.405584","4.351","-1.764695984","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:08","96","2","2","2","33.0","-0.149843","4.351","-0.651966893","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:09","96","2","2","2","33.0","-0.137941","4.351","-0.600181291","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:10","96","2","2","2","33.0","-0.137636","4.351","-0.598854236","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:11","96","2","2","2","33.0","-0.057373","4.351","-0.249629923","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:12","96","2","2","2","33.0","-0.081483","4.351","-0.354532533","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:13","96","2","2","2","33.0","-0.07721","4.351","-0.33594071","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:14","96","2","2","2","33.0","-0.021362","4.351","-0.092946062","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:15","96","2","2","2","33.0","-0.039063","4.351","-0.169963113","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:16","96","2","2","2","33.0","-0.234683","4.351","-1.021105733","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:17","96","2","2","2","33.0","-0.284122","4.351","-1.236214822","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:18","96","2","2","2","33.0","-0.200808","4.351","-0.873715608","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:19","96","2","2","2","33.0","-0.096742","4.351","-0.420924442","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:20","96","2","2","2","33.0","-0.060425","4.351","-0.262909175","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:21","96","2","2","2","33.0","0.008545","4.351","0.037179295","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:22","96","2","2","2","33.0","-0.072327","4.351","-0.314694777","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:23","96","2","2","2","33.0","-0.089112","4.351","-0.387726312","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:24","96","2","2","2","33.0","-0.039063","4.351","-0.169963113","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:25","96","2","2","2","33.0","0.076905","4.351","0.334613655","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:26","96","2","2","2","33.0","-0.019226","4.351","-0.083652326","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:27","96","2","2","2","33.0","-0.038452","4.351","-0.167304652","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:28","96","2","2","2","33.0","-0.022888","4.351","-0.099585688","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:29","96","2","2","2","33.0","0.054627","4.351","0.237682077","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:30","96","2","2","2","33.0","0.088197","4.351","0.383745147","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:31","96","2","2","2","33.0","0.045777","4.351","0.199175727","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:32","96","2","2","2","33.0","0.050965","4.351","0.221748715","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:33","96","2","2","2","33.0","0.071717","4.351","0.312040667","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:34","96","2","2","2","33.0","0.081177","4.351","0.353201127","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:35","96","2","2","2","33.0","-0.073548","4.351","-0.320007348","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:36","96","2","2","2","33.0","-3.05E-4","4.351","-0.001327055","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:37","96","2","2","2","33.0","-0.388188","4.351","-1.689005988","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:38","96","2","2","2","33.0","-0.702829","4.351","-3.058008979","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:39","96","2","2","2","33.0","-0.253909","4.351","-1.104758059","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:40","96","2","2","2","33.0","-0.095826","4.351","-0.416938926","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:41","96","2","2","2","33.0","-0.093079","4.351","-0.404986729","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:42","96","2","2","2","33.0","-0.068665","4.351","-0.298761415","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:43","96","2","2","2","33.0","-0.188906","4.351","-0.821930006","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:44","96","2","2","2","33.0","-0.129396","4.363","-0.564554748","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:45","96","2","2","2","33.0","0.022278","4.363","0.097198914","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:46","96","2","2","2","33.0","-0.216372","4.363","-0.944031036","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:47","96","2","2","2","33.0","-0.096742","4.363","-0.422085346","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:48","96","2","2","2","33.0","-0.099183","4.363","-0.432735429","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:49","96","2","2","2","33.0","-0.072022","4.363","-0.314231986","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:50","96","2","2","2","33.0","-0.130922","4.363","-0.571212686","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:51","96","2","2","2","33.0","0.008239","4.363","0.035946757","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:52","96","2","2","2","33.0","-0.0766","4.363","-0.3342058","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:53","96","2","2","2","33.0","-0.182802","4.363","-0.797565126","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:54","96","2","2","2","33.0","0.030518","4.363","0.133150034","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:55","96","2","2","2","33.0","-0.008239","4.363","-0.035946757","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:56","96","2","2","2","33.0","0.005188","4.363","0.022635244","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:57","96","2","2","2","33.0","0.049133","4.363","0.214367279","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:58","96","2","2","2","33.0","0.067139","4.363","0.292927457","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:28:59","96","2","2","2","33.0","0.05188","4.363","0.22635244","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:29:00","96","2","2","2","33.0","0.015259","4.363","0.066575017","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:29:01","96","2","2","2","33.0","0.096742","4.363","0.422085346","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:29:02","96","2","2","2","33.0","-0.046997","4.363","-0.205047911","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:29:03","96","2","2","2","33.0","0.07721","4.363","0.33686723","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:29:04","96","2","2","2","33.0","-0.156557","4.363","-0.683058191","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:29:05","96","2","2","2","33.0","-0.016784","4.363","-0.073228592","5138.0","present"
"70ca26565b6202ab","08/02/2023","12:29:06","96","2","2","2","33.0","-0.046082","4.363","-0.201055766","5138.0","present"
