Timestamp,Longitude,Latitude,Speed,Operatorname,Operator,CGI,Cellname,Node,CellID,LAC,NetworkTech,NetworkMode,RSRP,RSRQ,SNR,CQI,LTERSSI,ARFCN,DL+AF8-bitrate,UL+AF8-bitrate,PSC,Altitude,Height,Accuracy,Location,State,PINGAVG,PINGMIN,PINGMAX,PINGSTDEV,PINGLOSS,TESTDOWNLINK,TESTUPLINK,TESTDOWNLINKMAX,TESTUPLINKMAX,Test+AF8-Status,DataConnection+AF8-Type,DataConnection+AF8-Info,Layer,Filemark,IMEI,Distance,Bearing,IP,TA,EVENT,EVENTDETAILS,IMSI,MSISDN,SERVINGTIME,CELLHEX,NODEHEX,LACHEX,RAWCELLID,VERSION+AF8-NAME,VERSION+AF8-CODE,DEVICE,BAND,R8,R9,R10,NTech1,NCellName1,NCellid1,NLAC1,NCell1,NARFCN1,NRxLev1,NQual1,NDistance1,NBearing1,NTech2,NCellName2,NCellid2,NLAC2,NCell2,NARFCN2,NRxLev2,NQual2,NDistance2,NBearing2,NTech3,NCellName3,NCellid3,NLAC3,NCell3,NARFCN3,NRxLev3,NQual3,NDistance3,NBearing3,NTech4,NCellName4,NCellid4,NLAC4,NCell4,NARFCN4,NRxLev4,NQual4,NDistance4,NBearing4,NTech5,NCellName5,NCellid5,NLAC5,NCell5,NARFCN5,NRxLev5,NQual5,NDistance5,NBearing5,NTech6,NCellName6,NCellid6,NLAC6,NCell6,NARFCN6,NRxLev6,NQual6,NDistance6,NBearing6,NTech7,NCellName7,NCellid7,NLAC7,NCell7,NARFCN7,NRxLev7,NQual7,NDistance7,NBearing7,NTech8,NCellName8,NCellid8,NLAC8,NCell8,NARFCN8,NRxLev8,NQual8,NDistance8,NBearing8,NTech9,NCellName9,NCellid9,NLAC9,NCell9,NARFCN9,NRxLev9,NQual9,NDistance9,NBearing9,NTech10,NCellName10,NCellid10,NLAC10,NCell10,NARFCN10,NRxLev10,NQual10,NDistance10,NBearing10,NTech11,NCellName11,NCellid11,NLAC11,NCell11,NARFCN11,NRxLev11,NQual11,NDistance11,NBearing11,NTech12,NCellName12,NCellid12,NLAC12,NCell12,NARFCN12,NRxLev12,NQual12,NDistance12,NBearing12,NTech13,NCellName13,NCellid13,NLAC13,NCell13,NARFCN13,NRxLev13,NQual13,NDistance13,NBearing13,NTech14,NCellName14,NCellid14,NLAC14,NCell14,NARFCN14,NRxLev14,NQual14,NDistance14,NBearing14,NTech15,NCellName15,NCellid15,NLAC15,NCell15,NARFCN15,NRxLev15,NQual15,NDistance15,NBearing15,NTech16,NCellName16,NCellid16,NLAC16,NCell16,NARFCN16,NRxLev16,NQual16,NDistance16,NBearing16,NTech17,NCellName17,NCellid17,NLAC17,NCell17,NARFCN17,NRxLev17,NQual17,NDistance17,NBearing17,NTech18,NCellName18,NCellid18,NLAC18,NCell18,NARFCN18,NRxLev18,NQual18,NDistance18,NBearing18,geometry
2019+AC0-11+AC0-22 12:41:48,+AC0-76.54192,44.220115,58,TELUS,302610,3026105600900002,,543025,2,56009,4G,LTE,+AC0-99,+AC0-10,1.2,+AC0-,+AC0-74,66811,8848,32,80,38,38,3,G,D,,,,,,12469.0,54.0,13299.0,65.0,,M,13,1,,,+AC0-1,1000,25.115.144.209,,UL/DL TEST,,,,1,2,84931,DAC9,139014402,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,0.0,5145.0,0,0,,,4G,,,,0.0,5145.0,0,0,,,4G,,,,424.0,5145.0,+AC0-99,+AC0-16,,,4G,,,,80.0,900.0,+AC0-99,+AC0-12,,,4G,,,,46.0,5145.0,+AC0-100,+AC0-17,,,4G,,,,80.0,5145.0,+AC0-101,+AC0-15,,,4G,,,,230.0,5145.0,+AC0-101,+AC0-17,,,4G,,,,101.0,66811.0,+AC0-103,+AC0-17,,,4G,,,,193.0,66811.0,+AC0-105,+AC0-20,,,4G,,,,403.0,900.0,+AC0-105,+AC0-13,,,4G,,,,106.0,66811.0,+AC0-106,+AC0-13,,,4G,,,,133.0,66811.0,+AC0-107,+AC0-19,,,4G,,,,101.0,900.0,+AC0-108,+AC0-19,,,4G,,,,224.0,66811.0,+AC0-110,+AC0-19,,,4G,,,,370.0,900.0,+AC0-111,+AC0-20,,,4G,,,,274.0,900.0,+AC0-112,+AC0-20,,,4G,,,,46.0,66811.0,+AC0-115,+AC0-19,,,,,,,,,,,,,POINT (+AC0-76.54191999999999 44.220115)
2019+AC0-11+AC0-22 12:41:48,+AC0-76.54192,44.220115,58,TELUS,302610,3026105600900002,,543025,2,56009,4G,LTE,+AC0-99,+AC0-10,1.2,+AC0-,+AC0-74,66811,8848,32,80,38,38,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.115.144.209,,DATA TEST SEQUENCE,,,,1,2,84931,DAC9,139014402,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,0.0,5145.0,0,0,,,4G,,,,0.0,5145.0,0,0,,,4G,,,,424.0,5145.0,+AC0-99,+AC0-16,,,4G,,,,80.0,900.0,+AC0-99,+AC0-12,,,4G,,,,46.0,5145.0,+AC0-100,+AC0-17,,,4G,,,,80.0,5145.0,+AC0-101,+AC0-15,,,4G,,,,230.0,5145.0,+AC0-101,+AC0-17,,,4G,,,,101.0,66811.0,+AC0-103,+AC0-17,,,4G,,,,193.0,66811.0,+AC0-105,+AC0-20,,,4G,,,,403.0,900.0,+AC0-105,+AC0-13,,,4G,,,,106.0,66811.0,+AC0-106,+AC0-13,,,4G,,,,133.0,66811.0,+AC0-107,+AC0-19,,,4G,,,,101.0,900.0,+AC0-108,+AC0-19,,,4G,,,,224.0,66811.0,+AC0-110,+AC0-19,,,4G,,,,370.0,900.0,+AC0-111,+AC0-20,,,4G,,,,274.0,900.0,+AC0-112,+AC0-20,,,4G,,,,46.0,66811.0,+AC0-115,+AC0-19,,,,,,,,,,,,,POINT (+AC0-76.54191999999999 44.220115)
2019+AC0-11+AC0-22 12:41:48,+AC0-76.54172,44.220113,58,TELUS,302610,3026105600900002,,543025,2,56009,4G,LTE,+AC0-99,+AC0-10,1.2,+AC0-,+AC0-71,66811,8848,32,80,38,38,3,G,D,,,,,,,,,,PING,M,13,1,,,+AC0-1,1000,25.115.144.209,,,,,,1,2,84931,DAC9,139014402,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,0.0,5145.0,0,0,,,4G,,,,0.0,5145.0,0,0,,,4G,,,,424.0,5145.0,+AC0-99,+AC0-16,,,4G,,,,80.0,900.0,+AC0-99,+AC0-12,,,4G,,,,46.0,5145.0,+AC0-100,+AC0-17,,,4G,,,,80.0,5145.0,+AC0-101,+AC0-15,,,4G,,,,230.0,5145.0,+AC0-101,+AC0-17,,,4G,,,,101.0,66811.0,+AC0-103,+AC0-17,,,4G,,,,193.0,66811.0,+AC0-105,+AC0-20,,,4G,,,,403.0,900.0,+AC0-105,+AC0-13,,,4G,,,,106.0,66811.0,+AC0-106,+AC0-13,,,4G,,,,133.0,66811.0,+AC0-107,+AC0-19,,,4G,,,,101.0,900.0,+AC0-108,+AC0-19,,,4G,,,,224.0,66811.0,+AC0-110,+AC0-19,,,4G,,,,370.0,900.0,+AC0-111,+AC0-20,,,4G,,,,274.0,900.0,+AC0-112,+AC0-20,,,4G,,,,46.0,66811.0,+AC0-115,+AC0-19,,,,,,,,,,,,,POINT (+AC0-76.54172 44.220113)
2019+AC0-11+AC0-22 12:41:49,+AC0-76.54172,44.220113,58,TELUS,302610,3026105600900002,,543025,2,56009,4G,LTE,+AC0-99,+AC0-10,1.2,+AC0-,+AC0-74,66811,0,0,80,38,38,3,G,D,339.0,339.0,339.0,0.0,0.0,,,,,PING,M,13,1,,,+AC0-1,1000,25.115.144.209,33.0,PING TEST,,,,1,2,84931,DAC9,139014402,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,0.0,5145.0,0,0,,,4G,,,,0.0,5145.0,0,0,,,4G,,,,424.0,5145.0,+AC0-99,+AC0-16,,,4G,,,,80.0,900.0,+AC0-99,+AC0-12,,,4G,,,,46.0,5145.0,+AC0-100,+AC0-17,,,4G,,,,80.0,5145.0,+AC0-101,+AC0-15,,,4G,,,,230.0,5145.0,+AC0-101,+AC0-17,,,4G,,,,101.0,66811.0,+AC0-103,+AC0-17,,,4G,,,,193.0,66811.0,+AC0-105,+AC0-20,,,4G,,,,403.0,900.0,+AC0-105,+AC0-13,,,4G,,,,106.0,66811.0,+AC0-106,+AC0-13,,,4G,,,,133.0,66811.0,+AC0-107,+AC0-19,,,4G,,,,101.0,900.0,+AC0-108,+AC0-19,,,4G,,,,224.0,66811.0,+AC0-110,+AC0-19,,,4G,,,,370.0,900.0,+AC0-111,+AC0-20,,,4G,,,,274.0,900.0,+AC0-112,+AC0-20,,,4G,,,,46.0,66811.0,+AC0-115,+AC0-19,,,,,,,,,,,,,POINT (+AC0-76.54172 44.220113)
2019+AC0-11+AC0-22 12:41:49,+AC0-76.54151,44.220108,58,TELUS,302610,3026105600900002,,543025,2,56009,4G,LTE,+AC0-99,+AC0-10,1.2,+AC0-,+AC0-74,66811,0,0,80,39,39,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.115.144.209,33.0,,,,,2,2,84931,DAC9,139014402,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,0.0,5145.0,0,0,,,4G,,,,0.0,5145.0,0,0,,,4G,,,,424.0,5145.0,+AC0-99,+AC0-16,,,4G,,,,80.0,900.0,+AC0-99,+AC0-12,,,4G,,,,46.0,5145.0,+AC0-100,+AC0-17,,,4G,,,,80.0,5145.0,+AC0-101,+AC0-15,,,4G,,,,230.0,5145.0,+AC0-101,+AC0-17,,,4G,,,,101.0,66811.0,+AC0-103,+AC0-17,,,4G,,,,193.0,66811.0,+AC0-105,+AC0-20,,,4G,,,,403.0,900.0,+AC0-105,+AC0-13,,,4G,,,,106.0,66811.0,+AC0-106,+AC0-13,,,4G,,,,133.0,66811.0,+AC0-107,+AC0-19,,,4G,,,,101.0,900.0,+AC0-108,+AC0-19,,,4G,,,,224.0,66811.0,+AC0-110,+AC0-19,,,4G,,,,370.0,900.0,+AC0-111,+AC0-20,,,4G,,,,274.0,900.0,+AC0-112,+AC0-20,,,4G,,,,46.0,66811.0,+AC0-115,+AC0-19,,,,,,,,,,,,,POINT (+AC0-76.54151 44.220108)
2019+AC0-11+AC0-22 12:41:50,+AC0-76.54131,44.220102000000004,57,TELUS,302610,3026105600900002,,543025,2,56009,4G,LTE,+AC0-113,+AC0-16,1.2,+AC0-,+AC0-74,66811,119,5033,80,39,39,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.115.144.209,33.0,,,,,3,2,84931,DAC9,139014402,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,424.0,5145.0,+AC0-103,+AC0-15,,,4G,,,,230.0,5145.0,+AC0-103,+AC0-15,,,4G,,,,217.0,5145.0,+AC0-105,+AC0-17,,,4G,,,,101.0,900.0,+AC0-105,+AC0-13,,,4G,,,,308.0,5145.0,+AC0-106,+AC0-18,,,4G,,,,101.0,66811.0,+AC0-107,+AC0-14,,,4G,,,,46.0,5145.0,+AC0-107,+AC0-19,,,4G,,,,370.0,900.0,+AC0-107,+AC0-15,,,4G,,,,106.0,66811.0,+AC0-108,+AC0-15,,,4G,,,,80.0,5145.0,+AC0-108,+AC0-18,,,4G,,,,193.0,66811.0,+AC0-109,+AC0-14,,,4G,,,,80.0,900.0,+AC0-110,+AC0-17,,,4G,,,,403.0,900.0,+AC0-110,+AC0-16,,,4G,,,,133.0,66811.0,+AC0-111,+AC0-17,,,4G,,,,274.0,900.0,+AC0-112,+AC0-18,,,4G,,,,151.0,900.0,+AC0-112,+AC0-18,,,4G,,,,224.0,66811.0,+AC0-114,+AC0-20,,,,,,,,,,,,,POINT (+AC0-76.54131 44.220102)
2019+AC0-11+AC0-22 12:41:51,+AC0-76.54111,44.220095,57,TELUS,302610,3026105600900002,,543025,2,56009,4G,LTE,+AC0-113,+AC0-16,1,+AC0-,+AC0-75,66811,12487,3216,80,39,39,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.115.144.209,33.0,,,,,4,2,84931,DAC9,139014402,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,424.0,5145.0,+AC0-103,+AC0-15,,,4G,,,,230.0,5145.0,+AC0-103,+AC0-15,,,4G,,,,217.0,5145.0,+AC0-105,+AC0-17,,,4G,,,,101.0,900.0,+AC0-105,+AC0-13,,,4G,,,,308.0,5145.0,+AC0-106,+AC0-18,,,4G,,,,101.0,66811.0,+AC0-107,+AC0-14,,,4G,,,,46.0,5145.0,+AC0-107,+AC0-19,,,4G,,,,370.0,900.0,+AC0-107,+AC0-15,,,4G,,,,106.0,66811.0,+AC0-108,+AC0-15,,,4G,,,,80.0,5145.0,+AC0-108,+AC0-18,,,4G,,,,193.0,66811.0,+AC0-109,+AC0-14,,,4G,,,,80.0,900.0,+AC0-110,+AC0-17,,,4G,,,,403.0,900.0,+AC0-110,+AC0-16,,,4G,,,,133.0,66811.0,+AC0-111,+AC0-17,,,4G,,,,274.0,900.0,+AC0-112,+AC0-18,,,4G,,,,151.0,900.0,+AC0-112,+AC0-18,,,4G,,,,224.0,66811.0,+AC0-114,+AC0-20,,,,,,,,,,,,,POINT (+AC0-76.54111 44.220095)
2019+AC0-11+AC0-22 12:41:52,+AC0-76.54091,44.220088,57,TELUS,302610,3026105600900002,,543025,2,56009,4G,LTE,+AC0-113,+AC0-16,1,+AC0-,+AC0-75,66811,28342,209,80,39,39,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.115.144.209,33.0,,,,,4,2,84931,DAC9,139014402,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,424.0,5145.0,+AC0-103,+AC0-15,,,4G,,,,230.0,5145.0,+AC0-103,+AC0-15,,,4G,,,,217.0,5145.0,+AC0-105,+AC0-17,,,4G,,,,101.0,900.0,+AC0-105,+AC0-13,,,4G,,,,308.0,5145.0,+AC0-106,+AC0-18,,,4G,,,,101.0,66811.0,+AC0-107,+AC0-14,,,4G,,,,46.0,5145.0,+AC0-107,+AC0-19,,,4G,,,,370.0,900.0,+AC0-107,+AC0-15,,,4G,,,,106.0,66811.0,+AC0-108,+AC0-15,,,4G,,,,80.0,5145.0,+AC0-108,+AC0-18,,,4G,,,,193.0,66811.0,+AC0-109,+AC0-14,,,4G,,,,80.0,900.0,+AC0-110,+AC0-17,,,4G,,,,403.0,900.0,+AC0-110,+AC0-16,,,4G,,,,133.0,66811.0,+AC0-111,+AC0-17,,,4G,,,,274.0,900.0,+AC0-112,+AC0-18,,,4G,,,,151.0,900.0,+AC0-112,+AC0-18,,,4G,,,,224.0,66811.0,+AC0-114,+AC0-20,,,,,,,,,,,,,POINT (+AC0-76.54091 44.220088)
2019+AC0-11+AC0-22 12:41:52,+AC0-76.54091,44.220088,57,TELUS,302610,3026105600900002,,540130,2,56009,4G,LTE,+AC0-110,+AC0-12,1,+AC0-,+AC0-75,66811,28342,209,101,39,39,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.115.144.209,,HANDOVER+AF8-DATA+AF8-4G4G,302+AC0-610+AC0-56009+AC0-543025+AC0-2+AC0-66811+AC0-80:302+AC0-610+AC0-56009+AC0-540130+AC0-2+AC0-66811+AC0-101,,,4,2,83DE2,DAC9,138273282,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,230.0,5145.0,+AC0-102,+AC0-13,,,4G,,,,217.0,5145.0,+AC0-102,+AC0-15,,,4G,,,,101.0,900.0,+AC0-105,+AC0-12,,,4G,,,,308.0,5145.0,+AC0-109,+AC0-20,,,4G,,,,133.0,66811.0,+AC0-111,+AC0-15,,,4G,,,,424.0,5145.0,+AC0-111,+AC0-20,,,4G,,,,151.0,900.0,+AC0-111,+AC0-17,,,4G,,,,106.0,66811.0,+AC0-115,+AC0-20,,,4G,,,,59.0,66811.0,+AC0-115,+AC0-20,,,4G,,,,193.0,66811.0,+AC0-117,+AC0-19,,,4G,,,,370.0,900.0,+AC0-117,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.54091 44.220088)
2019+AC0-11+AC0-22 12:41:53,+AC0-76.54072,44.220081,56,TELUS,302610,3026105600900002,,540130,2,56009,4G,LTE,+AC0-110,+AC0-12,1,+AC0-,+AC0-75,66811,28342,209,101,39,39,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.115.144.209,,,,,,1,2,83DE2,DAC9,138273282,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,230.0,5145.0,+AC0-102,+AC0-13,,,4G,,,,217.0,5145.0,+AC0-102,+AC0-15,,,4G,,,,101.0,900.0,+AC0-105,+AC0-12,,,4G,,,,308.0,5145.0,+AC0-109,+AC0-20,,,4G,,,,133.0,66811.0,+AC0-111,+AC0-15,,,4G,,,,424.0,5145.0,+AC0-111,+AC0-20,,,4G,,,,151.0,900.0,+AC0-111,+AC0-17,,,4G,,,,106.0,66811.0,+AC0-115,+AC0-20,,,4G,,,,59.0,66811.0,+AC0-115,+AC0-20,,,4G,,,,193.0,66811.0,+AC0-117,+AC0-19,,,4G,,,,370.0,900.0,+AC0-117,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.54071999999999 44.220081)
2019+AC0-11+AC0-22 12:41:54,+AC0-76.54052,44.220071999999995,56,TELUS,302610,3026105600900002,,540130,2,56009,4G,LTE,+AC0-110,+AC0-12,1,+AC0-,+AC0-75,66811,38078,447,101,39,39,3,G,D,,,,,,,,,,UPLOAD/DOWNLOAD,M,13,1,,,+AC0-1,1000,25.115.144.209,14.0,,,,,2,2,83DE2,DAC9,138273282,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,230.0,5145.0,+AC0-102,+AC0-13,,,4G,,,,217.0,5145.0,+AC0-102,+AC0-15,,,4G,,,,101.0,900.0,+AC0-105,+AC0-12,,,4G,,,,308.0,5145.0,+AC0-109,+AC0-20,,,4G,,,,133.0,66811.0,+AC0-111,+AC0-15,,,4G,,,,424.0,5145.0,+AC0-111,+AC0-20,,,4G,,,,151.0,900.0,+AC0-111,+AC0-17,,,4G,,,,106.0,66811.0,+AC0-115,+AC0-20,,,4G,,,,59.0,66811.0,+AC0-115,+AC0-20,,,4G,,,,193.0,66811.0,+AC0-117,+AC0-19,,,4G,,,,370.0,900.0,+AC0-117,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.54052 44.22007199999999)
2019+AC0-11+AC0-22 12:41:55,+AC0-76.54033,44.220063,55,TELUS,302610,3026105600900002,,540130,2,56009,4G,LTE,+AC0-109,+AC0-10,0,+AC0-,+AC0-77,66811,189,7170,101,40,40,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.115.144.209,14.0,,,,,3,2,83DE2,DAC9,138273282,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,0.0,5145.0,0,0,,,4G,,,,0.0,5145.0,0,0,,,4G,,,,230.0,5145.0,+AC0-102,+AC0-9,,,4G,,,,151.0,900.0,+AC0-107,+AC0-14,,,4G,,,,217.0,5145.0,+AC0-108,+AC0-17,,,4G,,,,101.0,900.0,+AC0-108,+AC0-12,,,4G,,,,133.0,66811.0,+AC0-110,+AC0-12,,,4G,,,,308.0,5145.0,+AC0-112,+AC0-20,,,4G,,,,424.0,5145.0,+AC0-113,+AC0-18,,,4G,,,,370.0,900.0,+AC0-116,+AC0-19,,,4G,,,,80.0,66811.0,+AC0-118,+AC0-19,,,4G,,,,197.0,66811.0,+AC0-119,+AC0-20,,,4G,,,,37.0,66811.0,+AC0-119,+AC0-20,,,4G,,,,46.0,66811.0,+AC0-122,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.54033000000001 44.220063)
2019+AC0-11+AC0-22 12:41:55,+AC0-76.54033,44.220063,55,TELUS,302610,3026105600900002,,540130,2,56009,4G,LTE,+AC0-109,+AC0-10,0,+AC0-,+AC0-77,66811,189,7170,101,40,40,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.115.144.209,14.0,DOWNLOAD ERROR,,,,3,2,83DE2,DAC9,138273282,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,0.0,5145.0,0,0,,,4G,,,,0.0,5145.0,0,0,,,4G,,,,230.0,5145.0,+AC0-102,+AC0-9,,,4G,,,,151.0,900.0,+AC0-107,+AC0-14,,,4G,,,,217.0,5145.0,+AC0-108,+AC0-17,,,4G,,,,101.0,900.0,+AC0-108,+AC0-12,,,4G,,,,133.0,66811.0,+AC0-110,+AC0-12,,,4G,,,,308.0,5145.0,+AC0-112,+AC0-20,,,4G,,,,424.0,5145.0,+AC0-113,+AC0-18,,,4G,,,,370.0,900.0,+AC0-116,+AC0-19,,,4G,,,,80.0,66811.0,+AC0-118,+AC0-19,,,4G,,,,197.0,66811.0,+AC0-119,+AC0-20,,,4G,,,,37.0,66811.0,+AC0-119,+AC0-20,,,4G,,,,46.0,66811.0,+AC0-122,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.54033000000001 44.220063)
2019+AC0-11+AC0-22 12:41:56,+AC0-76.54033,44.220063,55,TELUS,302610,3026105600900002,,540130,2,56009,4G,LTE,+AC0-109,+AC0-10,0,+AC0-,+AC0-77,66811,1917,9,101,40,40,3,G,D,,,,,,17373.0,2290.0,32791.0,4343.0,,M,13,1,,,+AC0-1,1000,25.115.144.209,14.0,UL/DL TEST,,,,3,2,83DE2,DAC9,138273282,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,0.0,5145.0,0,0,,,4G,,,,0.0,5145.0,0,0,,,4G,,,,230.0,5145.0,+AC0-102,+AC0-9,,,4G,,,,151.0,900.0,+AC0-107,+AC0-14,,,4G,,,,217.0,5145.0,+AC0-108,+AC0-17,,,4G,,,,101.0,900.0,+AC0-108,+AC0-12,,,4G,,,,133.0,66811.0,+AC0-110,+AC0-12,,,4G,,,,308.0,5145.0,+AC0-112,+AC0-20,,,4G,,,,424.0,5145.0,+AC0-113,+AC0-18,,,4G,,,,370.0,900.0,+AC0-116,+AC0-19,,,4G,,,,80.0,66811.0,+AC0-118,+AC0-19,,,4G,,,,197.0,66811.0,+AC0-119,+AC0-20,,,4G,,,,37.0,66811.0,+AC0-119,+AC0-20,,,4G,,,,46.0,66811.0,+AC0-122,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.54033000000001 44.220063)
2019+AC0-11+AC0-22 12:41:56,+AC0-76.54033,44.220063,55,TELUS,302610,3026105600900002,,540130,2,56009,4G,LTE,+AC0-109,+AC0-10,0,+AC0-,+AC0-77,66811,1917,9,101,40,40,3,G,D,,,,,,,,,,,M,13,1,,,+AC0-1,1000,25.115.144.209,14.0,DATA TEST SEQUENCE,,,,3,2,83DE2,DAC9,138273282,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,0.0,5145.0,0,0,,,4G,,,,0.0,5145.0,0,0,,,4G,,,,230.0,5145.0,+AC0-102,+AC0-9,,,4G,,,,151.0,900.0,+AC0-107,+AC0-14,,,4G,,,,217.0,5145.0,+AC0-108,+AC0-17,,,4G,,,,101.0,900.0,+AC0-108,+AC0-12,,,4G,,,,133.0,66811.0,+AC0-110,+AC0-12,,,4G,,,,308.0,5145.0,+AC0-112,+AC0-20,,,4G,,,,424.0,5145.0,+AC0-113,+AC0-18,,,4G,,,,370.0,900.0,+AC0-116,+AC0-19,,,4G,,,,80.0,66811.0,+AC0-118,+AC0-19,,,4G,,,,197.0,66811.0,+AC0-119,+AC0-20,,,4G,,,,37.0,66811.0,+AC0-119,+AC0-20,,,4G,,,,46.0,66811.0,+AC0-122,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.54033000000001 44.220063)
2019+AC0-11+AC0-22 12:41:56,+AC0-76.54013,44.220052,55,TELUS,302610,3026105600900002,,540130,2,56009,4G,LTE,+AC0-109,+AC0-10,0,+AC0-,+AC0-77,66811,1917,9,101,41,41,3,G,D,,,,,,,,,,PING,M,13,1,,,+AC0-1,1000,25.115.144.209,14.0,,,,,4,2,83DE2,DAC9,138273282,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,0.0,5145.0,0,0,,,4G,,,,0.0,5145.0,0,0,,,4G,,,,230.0,5145.0,+AC0-102,+AC0-9,,,4G,,,,151.0,900.0,+AC0-107,+AC0-14,,,4G,,,,217.0,5145.0,+AC0-108,+AC0-17,,,4G,,,,101.0,900.0,+AC0-108,+AC0-12,,,4G,,,,133.0,66811.0,+AC0-110,+AC0-12,,,4G,,,,308.0,5145.0,+AC0-112,+AC0-20,,,4G,,,,424.0,5145.0,+AC0-113,+AC0-18,,,4G,,,,370.0,900.0,+AC0-116,+AC0-19,,,4G,,,,80.0,66811.0,+AC0-118,+AC0-19,,,4G,,,,197.0,66811.0,+AC0-119,+AC0-20,,,4G,,,,37.0,66811.0,+AC0-119,+AC0-20,,,4G,,,,46.0,66811.0,+AC0-122,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.54013 44.220052)
2019+AC0-11+AC0-22 12:41:57,+AC0-76.54013,44.220052,55,TELUS,302610,3026105600900002,,540130,2,56009,4G,LTE,+AC0-109,+AC0-10,0,+AC0-,+AC0-77,66811,1917,9,101,41,41,3,G,D,180.0,180.0,180.0,0.0,0.0,,,,,PING,M,13,1,,,+AC0-1,1000,25.115.144.209,14.0,PING TEST,,,,4,2,83DE2,DAC9,138273282,17.6,309,samsung:SM+AC0-G970U:PPR1.180610.011,L66,,,,4G,,,,0.0,5145.0,0,0,,,4G,,,,0.0,5145.0,0,0,,,4G,,,,230.0,5145.0,+AC0-102,+AC0-9,,,4G,,,,151.0,900.0,+AC0-107,+AC0-14,,,4G,,,,217.0,5145.0,+AC0-108,+AC0-17,,,4G,,,,101.0,900.0,+AC0-108,+AC0-12,,,4G,,,,133.0,66811.0,+AC0-110,+AC0-12,,,4G,,,,308.0,5145.0,+AC0-112,+AC0-20,,,4G,,,,424.0,5145.0,+AC0-113,+AC0-18,,,4G,,,,370.0,900.0,+AC0-116,+AC0-19,,,4G,,,,80.0,66811.0,+AC0-118,+AC0-19,,,4G,,,,197.0,66811.0,+AC0-119,+AC0-20,,,4G,,,,37.0,66811.0,+AC0-119,+AC0-20,,,4G,,,,46.0,66811.0,+AC0-122,+AC0-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (+AC0-76.54013 44.220052)
